Team,POS,Name,TEAM,Round,Pick,ADP,Value,Draft Start,Cumulative Val,Strategy,Elite Onesie,Capital
13,WR,Jakobi Meyers,NE,13,151,137,14,7/29/2022,16.5,Anchor RB,Bully TE,4
13,QB,Zach Wilson,NYJ,14,162,171.9,-9.9,7/29/2022,16.5,Anchor RB,Bully TE,4
13,WR,Corey Davis,NYJ,15,175,175.4,-0.4,7/29/2022,16.5,Anchor RB,Bully TE,4
13,RB,Jerick Mckinnon,KC,16,186,186,0,7/29/2022,16.5,Anchor RB,Bully TE,4
13,QB,Marcus Mariota,ATL,17,199,199,0,7/29/2022,16.5,Anchor RB,Bully TE,4
13,RB,Dernest Johnson,CLE,18,210,210,0,7/29/2022,16.5,Anchor RB,Bully TE,4
13,WR,Romeo Doubs,GB,19,223,223,0,7/29/2022,16.5,Anchor RB,Bully TE,4
13,RB,Chris Evans,CIN,20,234,234,0,7/29/2022,16.5,Anchor RB,Bully TE,4
14,RB,Austin Ekeler,LAC,1,7,6.2,0.8,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,RB,Saquon Barkley,NYG,2,17,18.5,-1.5,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,TE,Kyle Pitts,ATL,3,31,35.1,-4.1,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,RB,Cam Akers,LAR,4,42,42.7,-0.7,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,QB,Kyler Murray,AZ,5,55,59.4,-4.4,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Chris Godwin,TB,6,66,60.4,5.6,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Deandre Hopkins,AZ,7,79,80,-1,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,RB,Antonio Gibson,WAS,8,90,72.2,17.8,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Tyler Lockett,SEA,9,103,104,-1,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Garrett Wilson,NYJ,10,114,119,-5,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Kenny Golladay,NYG,11,127,132,-5,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Jakobi Meyers,NE,12,138,137,1,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,QB,Daniel Jones,NYG,13,151,154.9,-3.9,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,TE,Tyler Higbee,LAR,14,162,162.7,-0.7,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Corey Davis,NYJ,15,175,175,0,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,George Pickens,PIT,16,186,185,1,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Wandale Robinson,NYG,17,199,199,0,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Cedrick Wilson,MIA,18,210,210,0,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,James Washington,DAL,19,223,223,0,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
14,WR,Tyquan Thorton,NE,20,234,234,0,7/29/2022,-1.1,Hyperfragile RB,Elite TE,4
15,WR,Cooper Kupp,LAR,1,3,3.1,-0.1,7/29/2022,51.8,Zero RB,Neither,4
15,TE,Mark Andrews,BAL,2,22,21,1,7/29/2022,51.8,Zero RB,Neither,4
15,WR,Keenan Allen,LAC,3,27,25,2,7/29/2022,51.8,Zero RB,Neither,4
15,WR,Jaylen Waddle,MIA,4,46,39.8,6.2,7/29/2022,51.8,Zero RB,Neither,4
15,WR,Allen Robinson,LAR,5,51,50.1,0.9,7/29/2022,51.8,Zero RB,Neither,4
15,QB,Matthew Stafford,LAR,6,70,70,0,7/29/2022,51.8,Zero RB,Neither,4
15,WR,Devonta Smith,PHI,7,75,75,0,7/29/2022,51.8,Zero RB,Neither,4
15,RB,Darrell Henderson,LAR,8,94,94,0,7/29/2022,51.8,Zero RB,Neither,4
15,RB,Chase Edmonds,MIA,9,99,91.8,7.2,7/29/2022,51.8,Zero RB,Neither,4
15,RB,Cordarrelle Patterson,ATL,10,118,102.3,15.7,7/29/2022,51.8,Zero RB,Neither,4
15,WR,Garrett Wilson,NYJ,11,123,118.8,4.2,7/29/2022,51.8,Zero RB,Neither,4
15,RB,Michael Carter,NYJ,12,142,140.5,1.5,7/29/2022,51.8,Zero RB,Neither,4
15,RB,Nyheim Hines,IND,13,147,135.6,11.4,7/29/2022,51.8,Zero RB,Neither,4
15,TE,Tyler Higbee,LAR,14,166,168.2,-2.2,7/29/2022,51.8,Zero RB,Neither,4
15,QB,Deshaun Watson,CLE,15,171,168,3,7/29/2022,51.8,Zero RB,Neither,4
15,QB,Carson Wentz,WAS,16,190,189,1,7/29/2022,51.8,Zero RB,Neither,4
15,WR,Curtis Samuel,WAS,17,195,195,0,7/29/2022,51.8,Zero RB,Neither,4
15,WR,David Bell,CLE,18,214,214,0,7/29/2022,51.8,Zero RB,Neither,4
15,RB,Dernest Johnson,CLE,19,219,219,0,7/29/2022,51.8,Zero RB,Neither,4
15,RB,Kene Nwangwu,MIN,20,238,238,0,7/29/2022,51.8,Zero RB,Neither,4
16,WR,Ceedee Lamb,DAL,1,11,15.7,-4.7,8/26/2022,15.7,Zero RB,Neither,4
16,WR,Davante Adams,LV,2,14,11.9,2.1,8/26/2022,15.7,Zero RB,Neither,4
16,WR,Mike Williams,LAC,3,35,32.2,2.8,8/26/2022,15.7,Zero RB,Neither,4
16,WR,DJ Moore,CAR,4,38,37,1,8/26/2022,15.7,Zero RB,Neither,4
16,WR,Chris Godwin,TB,5,59,55.3,3.7,8/26/2022,15.7,Zero RB,Neither,4
16,RB,Cam Akers,LAR,6,62,55.2,6.8,8/26/2022,15.7,Zero RB,Neither,4
16,QB,Tom Brady,TB,7,83,83,0,8/26/2022,15.7,Zero RB,Neither,4
16,WR,Drake London,ATL,8,86,88.2,-2.2,8/26/2022,15.7,Zero RB,Neither,4
16,WR,Kadarius Toney,NYG,9,107,95.5,11.5,8/26/2022,15.7,Zero RB,Neither,4
16,WR,Rondale Moore,AZ,10,110,117,-7,8/26/2022,15.7,Zero RB,Neither,4
16,RB,Rachaad White,TB,11,131,131.1,-0.1,8/26/2022,15.7,Zero RB,Neither,4
16,RB,Michael Carter,NYJ,12,134,139.8,-5.8,8/26/2022,15.7,Zero RB,Neither,4
16,QB,Daniel Jones,NYG,13,155,162.1,-7.1,8/26/2022,15.7,Zero RB,Neither,4
16,RB,Tyler Allgeier,ATL,14,158,148.2,9.8,8/26/2022,15.7,Zero RB,Neither,4
16,RB,JD Mckissic,WAS,15,179,174.1,4.9,8/26/2022,15.7,Zero RB,Neither,4
16,TE,Brevin Jordan,HOU,16,182,182,0,8/26/2022,15.7,Zero RB,Neither,4
16,RB,Eno Benjamin,AZ,17,203,203,0,8/26/2022,15.7,Zero RB,Neither,4
16,RB,Zack Moss,BUF,18,206,206,0,8/26/2022,15.7,Zero RB,Neither,4
16,TE,Daniel Bellinger,NYG,19,227,227,0,8/26/2022,15.7,Zero RB,Neither,4
16,TE,Greg Dulcich,DEN,20,230,230,0,8/26/2022,15.7,Zero RB,Neither,4
17,WR,Ceedee Lamb,DAL,1,6,16.7,-10.7,8/26/2022,79.9,Zero RB,Elite TE,4
17,WR,Deebo Samuel,SF,2,19,18.8,0.2,8/26/2022,79.9,Zero RB,Elite TE,4
17,WR,Courtland Sutton,DEN,3,30,33.4,-3.4,8/26/2022,79.9,Zero RB,Elite TE,4
17,WR,JuJu Smith-Schuster,KC,4,43,44.4,-1.4,8/26/2022,79.9,Zero RB,Elite TE,4
17,TE,Darren Waller,LV,5,54,53,1,8/26/2022,79.9,Zero RB,Elite TE,4
17,WR,Rashod Bateman,BAL,6,67,62.1,4.9,8/26/2022,79.9,Zero RB,Elite TE,4
17,QB,Russell Wilson,DEN,7,78,78.1,-0.1,8/26/2022,79.9,Zero RB,Elite TE,4
17,QB,Dak Prescott,DAL,8,91,88.9,2.1,8/26/2022,79.9,Zero RB,Elite TE,4
17,RB,Damien Harris,NE,9,102,97.2,4.8,8/26/2022,79.9,Zero RB,Elite TE,4
17,RB,Kareem Hunt,CLE,10,115,98.4,16.6,8/26/2022,79.9,Zero RB,Elite TE,4
17,RB,Melvin Gordon,DEN,11,126,112.3,13.7,8/26/2022,79.9,Zero RB,Elite TE,4
17,WR,Jalen Tolbert,DAL,12,139,125.7,13.3,8/26/2022,79.9,Zero RB,Elite TE,4
17,WR,Russell Gage,TB,13,150,136.6,13.4,8/26/2022,79.9,Zero RB,Elite TE,4
17,WR,KJ Hamler,DEN,14,163,163,0,8/26/2022,79.9,Zero RB,Elite TE,4
17,TE,David Njoku,CLE,15,174,162.3,11.7,8/26/2022,79.9,Zero RB,Elite TE,4
17,RB,Isaiah Spiller,LAC,16,187,173.2,13.8,8/26/2022,79.9,Zero RB,Elite TE,4
17,RB,Eno Benjamin,AZ,17,198,198,0,8/26/2022,79.9,Zero RB,Elite TE,4
17,WR,David Bell,CLE,18,211,211,0,8/26/2022,79.9,Zero RB,Elite TE,4
17,RB,Jeff Wilson,SF,19,222,222,0,8/26/2022,79.9,Zero RB,Elite TE,4
17,RB,Boston Scott,PHI,20,235,235,0,8/26/2022,79.9,Zero RB,Elite TE,4
18,WR,Jamar Chase,CIN,1,7,6.4,0.6,8/27/2022,77.3,Zero RB,Elite QB,4
18,WR,Ceedee Lamb,DAL,2,17,17,0,8/27/2022,77.3,Zero RB,Elite QB,4
18,WR,Michael Pittman,IND,3,31,28.6,2.4,8/27/2022,77.3,Zero RB,Elite QB,4
18,WR,Jaylen Waddle,MIA,4,42,43.5,-1.5,8/27/2022,77.3,Zero RB,Elite QB,4
18,QB,Justin Herbert,LAC,5,55,41,14,8/27/2022,77.3,Zero RB,Elite QB,4
18,RB,Cam Akers,LAR,6,66,56.4,9.6,8/27/2022,77.3,Zero RB,Elite QB,4
18,WR,Christian Kirk,JAX,7,79,80.6,-1.6,8/27/2022,77.3,Zero RB,Elite QB,4
18,WR,Kadarius Toney,NYG,8,90,96.6,-6.6,8/27/2022,77.3,Zero RB,Elite QB,4
18,RB,Damien Harris,NE,9,103,99.9,3.1,8/27/2022,77.3,Zero RB,Elite QB,4
18,WR,Tyler Boyd,CIN,10,114,111.3,2.7,8/27/2022,77.3,Zero RB,Elite QB,4
18,WR,Garrett Wilson,NYJ,11,127,130,-3,8/27/2022,77.3,Zero RB,Elite QB,4
18,RB,Antonio Gibson,WAS,12,138,102.5,35.5,8/27/2022,77.3,Zero RB,Elite QB,4
18,QB,Trevor Lawrence,JAX,13,151,132.4,18.6,8/27/2022,77.3,Zero RB,Elite QB,4
18,TE,Gerald Everett,LAC,14,162,158.5,3.5,8/27/2022,77.3,Zero RB,Elite QB,4
18,RB,Isaiah Spiller,LAC,15,175,175,0,8/27/2022,77.3,Zero RB,Elite QB,4
18,TE,Brevin Jordan,HOU,16,186,186,0,8/27/2022,77.3,Zero RB,Elite QB,4
18,RB,Zack Moss,BUF,17,199,199,0,8/27/2022,77.3,Zero RB,Elite QB,4
18,TE,Daniel Bellinger,NYG,18,210,210,0,8/27/2022,77.3,Zero RB,Elite QB,4
18,RB,Matt Breida,NYG,19,223,223,0,8/27/2022,77.3,Zero RB,Elite QB,4
18,RB,Damien Williams,ATL,20,234,234,0,8/27/2022,77.3,Zero RB,Elite QB,4
19,WR,Cooper Kupp,LAR,1,3,3.7,-0.7,8/27/2022,30.2,Anchor RB,Elite TE,4
19,WR,Deebo Samuel,SF,2,22,18.6,3.4,8/27/2022,30.2,Anchor RB,Elite TE,4
19,RB,Javonte Williams,DEN,3,27,21.8,5.2,8/27/2022,30.2,Anchor RB,Elite TE,4
19,WR,Jerry Jeudy,DEN,4,46,49.1,-3.1,8/27/2022,30.2,Anchor RB,Elite TE,4
19,TE,Darren Waller,LV,5,51,54.7,-3.7,8/27/2022,30.2,Anchor RB,Elite TE,4
19,QB,Trey Lance,SF,6,70,74.6,-4.6,8/27/2022,30.2,Anchor RB,Elite TE,4
19,WR,Elijah Moore,NYJ,7,75,76.9,-1.9,8/27/2022,30.2,Anchor RB,Elite TE,4
19,RB,Rashaad Penny,SEA,8,94,85.6,8.4,8/27/2022,30.2,Anchor RB,Elite TE,4
19,QB,Derek Carr,LV,9,99,104.5,-5.5,8/27/2022,30.2,Anchor RB,Elite TE,4
19,WR,Rondale Moore,AZ,10,118,116.2,1.8,8/27/2022,30.2,Anchor RB,Elite TE,4
19,WR,Garrett Wilson,NYJ,11,123,130,-7,8/27/2022,30.2,Anchor RB,Elite TE,4
19,WR,Joshua Palmer,LAC,12,142,140,2,8/27/2022,30.2,Anchor RB,Elite TE,4
19,RB,Darrell Henderson,LAR,13,147,128,19,8/27/2022,30.2,Anchor RB,Elite TE,4
19,TE,David Njoku,CLE,14,166,163,3,8/27/2022,30.2,Anchor RB,Elite TE,4
19,WR,Christian Watson,GB,15,171,168.3,2.7,8/27/2022,30.2,Anchor RB,Elite TE,4
19,RB,Jerick Mckinnon,KC,16,190,178.8,11.2,8/27/2022,30.2,Anchor RB,Elite TE,4
19,RB,Eno Benjamin,AZ,17,195,195,0,8/27/2022,30.2,Anchor RB,Elite TE,4
19,RB,Ameer Abdullah,LV,18,214,214,0,8/27/2022,30.2,Anchor RB,Elite TE,4
19,WR,Odell Beckham,,19,219,219,0,8/27/2022,30.2,Anchor RB,Elite TE,4
19,RB,Dontrell Hilliard,TEN,20,238,238,0,8/27/2022,30.2,Anchor RB,Elite TE,4
20,RB,Dalvin Cook,MIN,1,8,8.5,-0.5,8/30/2022,88.2,Anchor RB,Elite TE,4
20,WR,Ceedee Lamb,DAL,2,17,17.5,-0.5,8/30/2022,88.2,Anchor RB,Elite TE,4
20,TE,Kyle Pitts,ATL,3,32,27.6,4.4,8/30/2022,88.2,Anchor RB,Elite TE,4
20,WR,Jaylen Waddle,MIA,4,41,43.8,-2.8,8/30/2022,88.2,Anchor RB,Elite TE,4
20,WR,Marquise Brown,AZ,5,56,50.5,5.5,8/30/2022,88.2,Anchor RB,Elite TE,4
20,QB,Kyler Murray,AZ,6,65,64.7,0.3,8/30/2022,88.2,Anchor RB,Elite TE,4
20,WR,Elijah Moore,NYJ,7,80,78.1,1.9,8/30/2022,88.2,Anchor RB,Elite TE,4
20,WR,Deandre Hopkins,AZ,8,89,85.1,3.9,8/30/2022,88.2,Anchor RB,Elite TE,4
20,RB,Damien Harris,NE,9,104,100.3,3.7,8/30/2022,88.2,Anchor RB,Elite TE,4
20,WR,Kadarius Toney,NYG,10,113,98.7,14.3,8/30/2022,88.2,Anchor RB,Elite TE,4
20,WR,Rondale Moore,AZ,11,128,116.5,11.5,8/30/2022,88.2,Anchor RB,Elite TE,4
20,RB,Rachaad White,TB,12,137,140.9,-3.9,8/30/2022,88.2,Anchor RB,Elite TE,4
20,RB,Kenneth Gainwell,PHI,13,152,127.1,24.9,8/30/2022,88.2,Anchor RB,Elite TE,4
20,RB,Raheem Mostert,MIA,14,161,152.4,8.6,8/30/2022,88.2,Anchor RB,Elite TE,4
20,TE,Gerald Everett,LAC,15,176,159.1,16.9,8/30/2022,88.2,Anchor RB,Elite TE,4
20,QB,Marcus Mariota,ATL,16,185,185,0,8/30/2022,88.2,Anchor RB,Elite TE,4
20,RB,Eno Benjamin,AZ,17,200,200,0,8/30/2022,88.2,Anchor RB,Elite TE,4
20,WR,Curtis Samuel,WAS,18,209,209,0,8/30/2022,88.2,Anchor RB,Elite TE,4
20,WR,Bryan Edwards,ATL,19,224,224,0,8/30/2022,88.2,Anchor RB,Elite TE,4
20,RB,Ameer Abdullah,LV,20,233,233,0,8/30/2022,88.2,Anchor RB,Elite TE,4
21,WR,Cooper Kupp,LAR,1,3,3.7,-0.7,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,WR,Tyreek Hill,MIA,2,22,20.2,1.8,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,TE,Kyle Pitts,ATL,3,27,27.5,-0.5,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,RB,Travis Etienne,JAX,4,46,36.2,9.8,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,QB,Lamar Jackson,BAL,5,51,46.9,4.1,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,WR,Christian Kirk,JAX,6,70,76.2,-6.2,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,WR,Elijah Moore,NYJ,7,75,78.1,-3.1,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,RB,Rashaad Penny,SEA,8,94,85.8,8.2,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,QB,Matthew Stafford,LAR,9,99,100.1,-1.1,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,WR,Chase Claypool,PIT,10,118,118,0,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,RB,Melvin Gordon,DEN,11,123,112.3,10.7,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,RB,Tyler Allgeier,ATL,12,142,151.4,-9.4,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,TE,Tyler Higbee,LAR,13,147,147.5,-0.5,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,WR,Wandale Robinson,NYG,14,166,166,0,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,RB,JD Mckissic,WAS,15,171,162.2,8.8,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,WR,Odell Beckham,,16,190,190,0,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,RB,Eno Benjamin,AZ,17,195,195,0,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,WR,Tutu Atwell,LAR,18,214,214,0,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,RB,Kyren Williams,LAR,19,219,219,0,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
21,WR,James Proche,BAL,20,238,238,0,9/1/2022,21.9,Anchor RB,Elite QB/TE,4
22,WR,Ceedee Lamb,DAL,1,12,17.4,-5.4,9/1/2022,65.2,Zero RB,Elite TE,4
22,WR,Davante Adams,LV,2,13,11.7,1.3,9/1/2022,65.2,Zero RB,Elite TE,4
22,WR,DJ Moore,CAR,3,36,36.7,-0.7,9/1/2022,65.2,Zero RB,Elite TE,4
22,WR,Courtland Sutton,DEN,4,37,34.7,2.3,9/1/2022,65.2,Zero RB,Elite TE,4
22,WR,Jaylen Waddle,MIA,5,60,44.7,15.3,9/1/2022,65.2,Zero RB,Elite TE,4
22,TE,Darren Waller,LV,6,61,56.1,4.9,9/1/2022,65.2,Zero RB,Elite TE,4
22,WR,Brandon Aiyuk,SF,7,84,72.6,11.4,9/1/2022,65.2,Zero RB,Elite TE,4
22,QB,Trey Lance,SF,8,85,80.9,4.1,9/1/2022,65.2,Zero RB,Elite TE,4
22,RB,Melvin Gordon,DEN,9,108,112.5,-4.5,9/1/2022,65.2,Zero RB,Elite TE,4
22,WR,Chris Olave,NO,10,109,93,16,9/1/2022,65.2,Zero RB,Elite TE,4
22,RB,Kenneth Gainwell,PHI,11,132,128.2,3.8,9/1/2022,65.2,Zero RB,Elite TE,4
22,RB,Rachaad White,TB,12,133,142.7,-9.7,9/1/2022,65.2,Zero RB,Elite TE,4
22,RB,Tyler Allgeier,ATL,13,156,151.4,4.6,9/1/2022,65.2,Zero RB,Elite TE,4
22,TE,Gerald Everett,LAC,14,157,157.6,-0.6,9/1/2022,65.2,Zero RB,Elite TE,4
22,QB,Carson Wentz,WAS,15,180,180,0,9/1/2022,65.2,Zero RB,Elite TE,4
22,QB,Marcus Mariota,ATL,16,181,181,0,9/1/2022,65.2,Zero RB,Elite TE,4
22,WR,Curtis Samuel,WAS,17,204,204,0,9/1/2022,65.2,Zero RB,Elite TE,4
22,RB,Isaiah Spiller,LAC,18,205,182.6,22.4,9/1/2022,65.2,Zero RB,Elite TE,4
22,RB,Chris Evans,CIN,19,228,228,0,9/1/2022,65.2,Zero RB,Elite TE,4
22,RB,Zack Moss,BUF,20,229,229,0,9/1/2022,65.2,Zero RB,Elite TE,4
23,RB,Christian Mccaffrey,CAR,1,1,1.9,-0.9,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,TE,Kyle Pitts,ATL,2,24,27.5,-3.5,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,WR,Mike Williams,LAC,3,25,33.2,-8.2,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,WR,Jerry Jeudy,DEN,4,48,49.1,-1.1,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,WR,Marquise Brown,AZ,5,49,49.9,-0.9,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,WR,Christian Kirk,JAX,6,72,75.2,-3.2,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,WR,Elijah Moore,NYJ,7,73,79.9,-6.9,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,QB,Aaron Rodgers,GB,8,96,99.1,-3.1,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,RB,Cordarrelle Patterson,ATL,9,97,95.2,1.8,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,RB,Melvin Gordon,DEN,10,120,112.6,7.4,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,QB,Trevor Lawrence,JAX,11,121,121.3,-0.3,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,RB,Rachaad White,TB,12,144,142.9,1.1,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,WR,Nico Collins,HOU,13,145,145,0,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,TE,Gerald Everett,LAC,14,168,161.1,6.9,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,WR,Zay Jones,JAX,15,169,169,0,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,QB,Marcus Mariota,ATL,16,192,192,0,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,WR,Parris Campbell,IND,17,193,193,0,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,RB,Ameer Abdullah,LV,18,216,216,0,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,WR,Khalil Shakir,BUF,19,217,217,0,9/1/2022,-10.9,Anchor RB,Elite TE,4
23,RB,Kyren Williams,LAR,20,240,240,0,9/1/2022,-10.9,Anchor RB,Elite TE,4
24,RB,Christian Mccaffrey,CAR,1,1,1.9,-0.9,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,WR,Deebo Samuel,SF,2,24,22.4,1.6,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,TE,Kyle Pitts,ATL,3,25,27.3,-2.3,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,WR,Marquise Brown,AZ,4,48,49.7,-1.7,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,TE,Darren Waller,LV,5,49,56.2,-7.2,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,QB,Kyler Murray,AZ,6,72,63.8,8.2,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,QB,Trey Lance,SF,7,73,83.4,-10.4,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,RB,Cordarrelle Patterson,ATL,8,96,95.3,0.7,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,WR,Kadarius Toney,NYG,9,97,100.8,-3.8,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,WR,Rondale Moore,AZ,10,120,119.8,0.2,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,WR,Tyler Boyd,CIN,11,121,111,10,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,RB,James Robinson,JAX,12,144,143.6,0.4,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,WR,Nico Collins,HOU,13,145,150.1,-5.1,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,RB,Jerick Mckinnon,KC,14,168,168,0,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,WR,Robby Anderson,CAR,15,169,169,0,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,RB,Eno Benjamin,AZ,16,192,192,0,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,WR,Parris Campbell,IND,17,193,193,0,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,WR,Danny Gray,SF,18,216,216,0,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,RB,Ameer Abdullah,LV,19,217,217,0,9/3/2022,-10.3,Anchor RB,Bully TE,4
24,RB,Samaje Perine,CIN,20,240,240,0,9/3/2022,-10.3,Anchor RB,Bully TE,4
25,WR,Cooper Kupp,LAR,1,6,3.7,2.3,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,WR,Ceedee Lamb,DAL,2,19,17.6,1.4,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,TE,Kyle Pitts,ATL,3,30,27.2,2.8,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,QB,Patrick Mahomes,KC,4,43,35.4,7.6,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,WR,Jerry Jeudy,DEN,5,54,49.4,4.6,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,WR,DK Metcalf,SEA,6,67,60.7,6.3,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,RB,JK Dobbins,BAL,7,78,73.1,4.9,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,WR,Marquez Valdes-Scantling,KC,8,91,96.4,-5.4,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,WR,Skyy Moore,KC,9,102,109,-7,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,QB,Matthew Stafford,LAR,10,115,102.9,12.1,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,RB,Kenneth Walker,SEA,11,126,125,1,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,WR,Garrett Wilson,NYJ,12,139,136.6,2.4,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,TE,Tyler Higbee,LAR,13,150,147.4,2.6,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,RB,Tyler Allgeier,ATL,14,163,152.1,10.9,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,RB,Jerick Mckinnon,KC,15,174,175.9,-1.9,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,WR,Jameson Williams,DET,16,187,184.9,2.1,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,RB,Eno Benjamin,AZ,17,198,196.3,1.7,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,RB,Brian Robinson,WAS,18,211,172.5,38.5,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,RB,Ameer Abdullah,LV,19,222,222,0,9/3/2022,86.9,Zero RB,Elite QB/TE,4
25,RB,Kyren Williams,LAR,20,235,235,0,9/3/2022,86.9,Zero RB,Elite QB/TE,4
26,RB,Christian Mccaffrey,CAR,1,2,1.9,0.1,9/3/2022,-46.3,Anchor RB,Elite TE,4
26,WR,AJ Brown,PHI,2,23,26.6,-3.6,9/3/2022,-46.3,Anchor RB,Elite TE,4
26,TE,Kyle Pitts,ATL,3,26,27.2,-1.2,9/3/2022,-46.3,Anchor RB,Elite TE,4
26,WR,Jerry Jeudy,DEN,4,47,49.7,-2.7,9/3/2022,-46.3,Anchor RB,Elite TE,4
26,WR,Chris Godwin,TB,5,50,52.2,-2.2,9/3/2022,-46.3,Anchor RB,Elite TE,4
26,RB,JK Dobbins,BAL,6,71,74,-3,9/3/2022,-46.3,Anchor RB,Elite TE,4
26,QB,Russell Wilson,DEN,7,74,78.8,-4.8,9/3/2022,-46.3,Anchor RB,Elite TE,4
26,WR,Kadarius Toney,NYG,8,95,100.6,-5.6,9/3/2022,-46.3,Anchor RB,Elite TE,4
